PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	VN	VH	DI	D2	L1	L2	L3	EA	SU	DT	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	LA	AS	AC	CG	DG	C1	C3	EC	DE	DA	UT	PM	
J	Giesecke, Thomas; Ammann, Brigitta; Brande, Arthur				Giesecke, Thomas/N-6395-2019; Giesecke, Thomas/A-2450-2013	Giesecke, Thomas/0000-0002-5132-1061; Giesecke, Thomas/0000-0002-5132-1061			Palynological richness and evenness: insights from the taxa accumulation curve								VEGETATION HISTORY AND ARCHAEOBOTANY				23	3	SI		217	228				10.1007/s00334-014-0435-5							Article	MAY 2014	2014										32	1	0	0	25	0	33			0939-6314	1617-6278											2014-05-01	WOS:000332584700005		
J	Szpak, Paul; Longstaffe, Fred J.; Millaire, Jean-Francois; White, Christine D.				Longstaffe, Fred J/A-6843-2008	Millaire, Jean-Francois/0000-0002-8074-5912			Large variation in nitrogen isotopic composition of a fertilized legume								JOURNAL OF ARCHAEOLOGICAL SCIENCE				45				72	79				10.1016/j.jas.2014.02.007							Article	MAY 2014	2014										52	0	0	0	18	1	53			0305-4403	1095-9238											2014-05-01	WOS:000336341100008		
J	Finch, Jemma; Wooller, Matthew; Marchant, Rob				Finch, Jemma M./F-3739-2010	Finch, Jemma M./0000-0002-6678-6910; Marchant, Robert/0000-0001-5013-4056; Wooller, Matthew/0000-0002-5065-4235			Tracing long-term tropical montane ecosystem change in the Eastern Arc Mountains of Tanzania								JOURNAL OF QUATERNARY SCIENCE				29	3			269	278				10.1002/jqs.2699							Article	APR 2014	2014										10	0	0	0	7	0	10			0267-8179	1099-1417											2014-07-09	WOS:000337508100006		
J	Finkelstein, Sarah A.; Bunbury, Joan; Gajewski, Konrad; Wolfe, Alexander P.; Adams, Jennifer K.; Devlin, Jane E.				Gajewski, Konrad/L-5128-2017; Finkelstein, Sarah/K-8202-2012	Finkelstein, Sarah/0000-0002-8239-399X; Adams, Jennifer/0000-0002-0380-3832			Evaluating diatom-derived Holocene pH reconstructions for Arctic lakes using an expanded 171-lake training set								JOURNAL OF QUATERNARY SCIENCE				29	3			249	260				10.1002/jqs.2697							Article	APR 2014	2014										22	1	0	0	14	0	22			0267-8179	1099-1417											2014-07-09	WOS:000337508100004		
J	Henry, Amanda G.; Brooks, Alison S.; Piperno, Dolores R.					Henry, Amanda/0000-0002-2923-4199			Plant foods and the dietary ecology of Neanderthals and early modern humans								JOURNAL OF HUMAN EVOLUTION				69				44	54				10.1016/j.jhevol.2013.12.014							Article	APR 2014	2014										149	1	1	0	62	1	151			0047-2484												2014-04-01	WOS:000335278900004	24612646	
J	Metcalfe, Sarah E.; Whitney, Bronwen S.; Fitzpatrick, Katharine A.; Mayle, Francis E.; Loader, Neil J.; Street-Perrott, F. Alayne; Mann, David G.				Metcalfe, Sarah E/H-9484-2013; Mann, David G/I-9018-2014	Mann, David G/0000-0003-0522-6802; Whitney, Bronwen/0000-0002-2329-9645; LOADER, NEIL/0000-0002-6841-1813			Hydrology and climatology at Laguna La Gaiba, lowland Bolivia: complex responses to climatic forcings over the last 25 000 years								JOURNAL OF QUATERNARY SCIENCE				29	3			289	300				10.1002/jqs.2702							Article	APR 2014	2014										20	0	0	0	13	1	22			0267-8179	1099-1417											2014-04-01	WOS:000337508100008		
J	Strijk, Joeri S.; Bone, Ruth E.; Thebaud, Christophe; Buerki, Sven; Fritsch, Peter W.; Hodkinson, Trevor R.; Strasberg, Dominique				Buerki, Sven/A-8305-2012; Hodkinson, Trevor R/F-6850-2014; Strijk, Joeri S./F-8220-2019; Thébaud, Christophe/N-3916-2016	Hodkinson, Trevor R/0000-0003-1384-7270; Strijk, Joeri S./0000-0003-1109-7015; Thébaud, Christophe/0000-0002-8586-1234; Buerki, Sven/0000-0002-8299-6539; Strasberg, Dominique/0000-0003-3012-252X			Timing and tempo of evolutionary diversification in a biodiversity hotspot: Primulaceae on Indian Ocean islands								JOURNAL OF BIOGEOGRAPHY				41	4			810	822				10.1111/jbi.12259							Article	APR 2014	2014										16	1	0	0	14	0	16			0305-0270	1365-2699											2014-04-01	WOS:000332781100015		
J	Sandom, Christopher J.; Ejrnaes, Rasmus; Hansen, Morten D. D.; Svenning, Jens-Christian				Svenning, Jens-Christian/C-8977-2012	Svenning, Jens-Christian/0000-0002-3415-0862; Sandom, Christopher/0000-0003-2294-1648; Ejrnaes, Rasmus/0000-0003-2538-8606			High herbivore density associated with vegetation diversity in interglacial ecosystems								PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA				111	11			4162	4167				10.1073/pnas.1311014111							Article	MAR 18 2014	2014										107	1	1	0	92	0	110			0027-8424												2014-03-18	WOS:000333027900064	24591633	
J	Alberti, Gianmarco				Alberti, Gianmarco/N-1537-2014	Alberti, Gianmarco/0000-0003-2916-1767			Modeling Group Size and Scalar Stress by Logistic Regression from an Archaeological Perspective								PLOS ONE				9	3					e91510			10.1371/journal.pone.0091510							Article	MAR 13 2014	2014										36	0	1	0	12	0	36			1932-6203												2014-05-06	WOS:000332851300094	24626241	
J	Benca, Jeffrey P.; Carlisle, Maureen H.; Bergen, Silas; Stroemberg, Caroline A. E.					Stromberg, Caroline A. E./0000-0003-0612-0305; Bergen, Silas/0000-0003-3257-4415			APPLYING MORPHOMETRICS TO EARLY LAND PLANT SYSTEMATICS: A NEW LECLERCQIA (LYCOPSIDA) SPECIES FROM WASHINGTON STATE, USA								AMERICAN JOURNAL OF BOTANY				101	3			510	520				10.3732/ajb.1300271							Article	MAR 2014	2014										13	1	0	0	7	0	14			0002-9122	1537-2197											2014-09-03	WOS:000340452200012	24634435	
J	Cheddadi, Rachid; Birks, H. John B.; Tarroso, Pedro; Liepelt, Sascha; Goemoery, Dusan; Dullinger, Stefan; Meier, Eliane S.; Huelber, Karl; Maiorano, Luigi; Laborde, Henri				Liepelt, Sascha/H-1047-2011; Hülber, Karl/H-7822-2019; Gomory, Dusan/AAC-5840-2019; Cheddadi, Rachid/GXM-6391-2022; Maiorano, Luigi/A-8637-2008; Meier, Eliane/HMP-1668-2023; Meier, Eliane S/D-5214-2012; Tarroso, Pedro/I-3023-2012; Birks, John B/C-3103-2008	Liepelt, Sascha/0000-0001-6529-2882; Hülber, Karl/0000-0001-9274-1647; Gomory, Dusan/0000-0002-9426-4247; Maiorano, Luigi/0000-0002-2957-8979; Meier, Eliane/0000-0002-9545-1167; Meier, Eliane S/0000-0002-9545-1167; Tarroso, Pedro/0000-0002-2694-1170; Birks, John B/0000-0002-5891-9859; Dullinger, Stefan/0000-0003-3919-0887			Revisiting tree-migration rates: Abies alba (Mill.), a case study								VEGETATION HISTORY AND ARCHAEOBOTANY				23	2			113	122				10.1007/s00334-013-0404-4							Article	MAR 2014	2014										36	1	0	0	25	0	38			0939-6314	1617-6278											2014-03-15	WOS:000330993100003		
J	Eve, Stuart J.; Crema, Enrico R.				Crema, Enrico R./Q-3220-2017	Crema, Enrico R./0000-0001-6727-5138			A house with a view? Multi-model inference, visibility fields, and point process analysis of a Bronze Age settlement on Leskernick Hill (Cornwall, UK)								JOURNAL OF ARCHAEOLOGICAL SCIENCE				43				267	277				10.1016/j.jas.2013.12.019							Article	MAR 2014	2014										35	0	0	0	5	0	35			0305-4403	1095-9238											2014-05-11	WOS:000333778600026		
J	Evin, Allowen; Cucchi, Thomas; Escarguel, Gilles; Owen, Joseph; Larson, Greger; Vidarsdottir, Una Strand; Dobney, Keith				Cucchi, Thomas/Q-4014-2018; Escarguel, Gilles/C-3297-2011	Cucchi, Thomas/0000-0001-6021-5001; Dobney, Keith/0000-0001-9036-4681; Escarguel, Gilles/0000-0003-0985-6369; EVIN, Allowen/0000-0003-4515-1649			Using traditional biometrical data to distinguish West Palearctic wild boar and domestic pigs in the archaeological record: new methods and standards								JOURNAL OF ARCHAEOLOGICAL SCIENCE				43				1	8				10.1016/j.jas.2013.11.033							Article	MAR 2014	2014										26	0	0	0	8	0	26			0305-4403	1095-9238											2014-03-01	WOS:000333778600001		
J	Fuentes, Juan P.; Bown, Horacio E.; Perez-Quezada, Jorge F.; Franck, Nicolas				Bown, Horacio E/I-5199-2013; Perez-Quezada, Jorge F./H-7129-2013; Franck, Nicolas/H-9179-2013; Franck, Nicolas/GWZ-4383-2022; Fuentes, Juan Pablo/AAU-5203-2020; Fuentes, Juan-Pablo/C-7819-2014	Perez-Quezada, Jorge F./0000-0002-0449-7654; Franck, Nicolas/0000-0002-2894-5108; Fuentes, Juan-Pablo/0000-0002-7679-5482			Litter Removal in a Sclerophyll Forest: Short- and Medium-Term Consequences for Soil Properties								SOIL SCIENCE SOCIETY OF AMERICA JOURNAL				78	2			634	644				10.2136/sssaj2013.03.0100							Article	MAR-APR 2014	2014										8	1	0	0	5	0	8			0361-5995	1435-0661											2014-05-21	WOS:000334354400031		
J	Sowa, Kohki; Watanabe, Tsuyoshi; Kan, Hironobu; Yamano, Hiroya				Sowa, Kohki/T-7332-2019	Yamano, Hiroya/0000-0002-1549-2429; Kan, Hironobu/0000-0003-2693-9596; Sowa, Kohki/0000-0001-6382-4865			Influence of Land Development on Holocene Porites Coral Calcification at Nagura Bay, Ishigaki Island, Japan								PLOS ONE				9	2					e88790			10.1371/journal.pone.0088790							Article	FEB 24 2014	2014										28	1	0	0	13	1	28			1932-6203												2014-03-26	WOS:000331880700009	24586393	
J	McMichael, C. H.; Palace, M. W.; Bush, M. B.; Braswell, B.; Hagen, S.; Neves, E. G.; Silman, M. R.; Tamanaha, E. K.; Czarnecki, C.				Herrick, Christina/O-3375-2017; Herrick, Christina/O-4873-2019; Braswell, Bobby H/D-6411-2016	Herrick, Christina/0000-0002-8384-9450; Herrick, Christina/0000-0002-8384-9450; Braswell, Bobby H/0000-0002-4061-9516; Bush, Mark/0000-0001-6894-8613; McMichael, Crystal/0000-0002-1064-1499			Predicting pre-Columbian anthropogenic soils in Amazonia								PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES				281	1777					20132475			10.1098/rspb.2013.2475							Article	FEB 22 2014	2014										79	1	0	0	52	2	81			0962-8452	1471-2954											2014-02-22	WOS:000332382000011	24403329	
J	Carr, Andrew S.; Boom, Arnoud; Grimes, Hannah L.; Chase, Brian M.; Meadows, Michael E.; Harris, Angela				Harris, Angela/C-6076-2011; Meadows, Michael/AAH-2461-2020; Chase, Brian M/A-1202-2010	Harris, Angela/0000-0002-2184-0274; Meadows, Michael/0000-0001-8322-3055; Chase, Brian M/0000-0001-6987-1291; Boom, Arnoud/0000-0003-1299-691X; Carr, Andrew/0000-0001-5794-6428			Leaf wax n-alkane distributions in arid zone South African flora: Environmental controls, chemotaxonomy and palaeoecological implications								ORGANIC GEOCHEMISTRY				67				72	84				10.1016/j.orggeochem.2013.12.004							Article	FEB 2014	2014										85	6	1	0	26	0	89			0146-6380												2014-03-05	WOS:000330573700008		
J	France, Christine A. M.; Thomas, Daniel B.; Doney, Charlotte R.; Madden, Odile				France, Christine/AAH-5514-2019; Madden, Odile M/N-9909-2015	France, Christine/0000-0001-9133-9058; Madden, Odile M/0000-0003-2322-2522			FT-Raman spectroscopy as a method for screening collagen diagenesis in bone								JOURNAL OF ARCHAEOLOGICAL SCIENCE				42				346	355				10.1016/j.jas.2013.11.020							Article	FEB 2014	2014										53	1	0	0	20	0	53			0305-4403	1095-9238											2014-02-01	WOS:000332133100028		
J	Gerstner, Katharina; Dormann, Carsten F.; Vaclavik, Tomas; Kreft, Holger; Seppelt, Ralf				Kreft, Holger/AAY-7573-2020; Vaclavik, Tomas/B-4668-2013; Kreft, Holger/A-4736-2008; VÁCLAVÍK, Tomáš/N-3163-2019; Seppelt, Ralf/E-6056-2010	Kreft, Holger/0000-0003-4471-8236; Vaclavik, Tomas/0000-0002-1113-6320; Kreft, Holger/0000-0003-4471-8236; VÁCLAVÍK, Tomáš/0000-0002-1113-6320; Seppelt, Ralf/0000-0002-2723-7150; Dormann, Carsten/0000-0002-9835-1794			Accounting for geographical variation in species-area relationships improves the prediction of plant species richness at the global scale								JOURNAL OF BIOGEOGRAPHY				41	2			261	273				10.1111/jbi.12213							Article	FEB 2014	2014										37	1	0	0	31	2	38			0305-0270	1365-2699											2014-02-01	WOS:000329778200003		
J	Jara-Arancio, Paola; Arroyo, Mary T. K.; Guerrero, Pablo C.; Hinojosa, Luis F.; Arancio, Gina; Mendez, Marco A.				Hinojosa, Luis Felipe/J-7557-2017; Guerrero, Pablo/J-4296-2012; Jara-Arancio, Paola/ABG-2884-2021; Mendez, Marco A/N-1919-2017	Guerrero, Pablo/0000-0003-1034-1899; Mendez, Marco A/0000-0001-6041-4617; Jara-Arancio, Paola/0000-0002-5835-2768; Hinojosa, Luis Felipe/0000-0001-5646-649X			Phylogenetic perspectives on biome shifts in Leucocoryne (Alliaceae) in relation to climatic niche evolution in western South America								JOURNAL OF BIOGEOGRAPHY				41	2			328	338				10.1111/jbi.12186							Article	FEB 2014	2014										29	1	0	0	31	4	34			0305-0270	1365-2699											2014-02-01	WOS:000331437100009		
J	O'Reilly, Benjamin C.; Finkelstein, Sarah A.; Bunbury, Joan				Finkelstein, Sarah/K-8202-2012	Finkelstein, Sarah/0000-0002-8239-399X			Pollen-Derived Paleovegetation Reconstruction and Long-Term Carbon Accumulation at a Fen Site in the Attawapiskat River Watershed, Hudson Bay Lowlands, Canada								ARCTIC ANTARCTIC AND ALPINE RESEARCH				46	1	SI		6	18				10.1657/1938-4246-46.1.6							Article	FEB 2014	2014										20	0	0	0	12	0	20			1523-0430	1938-4246											2014-05-11	WOS:000333866100003		
J	Adams, Katrina E.; Taranu, Zofia E.; Zurawell, Ron; Cumming, Brian F.; Gregory-Eaves, Irene				Gregory-Eaves, Irene/U-9325-2019	Gregory-Eaves, Irene/0000-0002-0380-5061; Zurawell, Ron/0000-0002-3710-4220			Insights for lake management gained when paleolimnological and water column monitoring studies are combined: A case study from Baptiste Lake								LAKE AND RESERVOIR MANAGEMENT				30	1			11	22				10.1080/10402381.2013.865687							Article	JAN 2 2014	2014										9	0	0	0	9	0	9			1040-2381	2151-5530											2014-01-02	WOS:000331599800002		
J	Alberghina, Maria Francesca; Barraco, Rosita; Basile, Salvatore; Brai, Maria; Pellegrino, Lorella; Prestileo, Fernanda; Schiavone, Salvatore; Tranchina, Luigi				Prestileo, Fernanda/AAH-3391-2019; Basile, Salvatore/M-9949-2014	Prestileo, Fernanda/0000-0002-6471-7786; TRANCHINA, Luigi/0000-0001-5608-3114			Mosaic floors of roman Villa del Casale: Principal component analysis on spectrophotometric and colorimetric data								JOURNAL OF CULTURAL HERITAGE				15	1			92	97				10.1016/j.culher.2012.12.004							Article	JAN-FEB 2014	2014										10	0	0	0	1	0	10			1296-2074	1778-3674											2014-03-05	WOS:000330575000015		
J	Bond-Lamberty, Ben; Rocha, Adrian V.; Calvin, Katherine; Holmes, Bruce; Wang, Chuankuan; Goulden, Michael L.				Goulden, Michael L/B-9934-2008; Bond-Lamberty, Benjamin/C-6058-2008	Bond-Lamberty, Benjamin/0000-0001-9525-4633; Calvin, Katherine/0000-0003-2191-4189; wang, chuan kuan/0000-0003-3513-5426; Goulden, Michael/0000-0002-9379-3948			Disturbance legacies and climate jointly drive tree growth and mortality in an intensively studied boreal forest								GLOBAL CHANGE BIOLOGY				20	1			216	227				10.1111/gcb.12404							Article	JAN 2014	2014										66	6	0	0	55	0	71			1354-1013	1365-2486											2014-01-15	WOS:000327998600020	24115380	
J	Clear, Jennifer L.; Molinari, Chiara; Bradshaw, Richard H. W.				Bradshaw, Richard HW/H-8663-2013; Molinari, Chiara/N-1036-2016	Bradshaw, Richard HW/0000-0002-7331-2246; Molinari, Chiara/0000-0001-5813-2637; Clear, Jennifer/0000-0002-7588-2576			Holocene fire in Fennoscandia and Denmark								INTERNATIONAL JOURNAL OF WILDLAND FIRE				23	6			781	789				10.1071/WF13188							Article	2014	2014										29	0	3	0	17	0	32			1049-8001	1448-5516											2014-10-15	WOS:000341991700003		
J	Codding, Brian F.; O'Connell, James F.; Bird, Douglas W.					Codding, Brian/0000-0001-7977-8568			Shellfishing and the Colonization of Sahul: A Multivariate Model Evaluating the Dynamic Effects of Prey Utility, Transport Considerations and Life-History on Foraging Patterns and Midden Composition								JOURNAL OF ISLAND & COASTAL ARCHAEOLOGY				9	2	SI		238	252				10.1080/15564894.2013.848958							Article	2014	2014										20	0	0	0	7	1	20			1556-4894	1556-1828											2014-09-03	WOS:000340191300007		
J	de Azevedo, Soledad; Charlin, Judith; Gonzalez-Jose, Rolando					Gonzalez-Jose, Rolando/0000-0002-8128-9381; Charlin, Judith/0000-0003-0687-510X			Identifying design and reduction effects on lithic projectile point shapes								JOURNAL OF ARCHAEOLOGICAL SCIENCE				41				297	307				10.1016/j.jas.2013.08.013							Article	JAN 2014	2014										36	0	0	0	9	0	36			0305-4403	1095-9238											2014-01-01	WOS:000330197700024		
J	Dominguez-Delmas, Marta; Driessen, Mark; Garcia-Gonzalez, Ignacio; van Helmond, Niels; Visser, Ronald; Jansma, Esther				Domínguez-Delmás, Marta/ABE-1824-2021; Visser, Ronald/ABG-9547-2020; García-González, Ignacio/C-1439-2009	Domínguez-Delmás, Marta/0000-0001-8716-0258; Visser, Ronald/0000-0001-6966-1729; García-González, Ignacio/0000-0001-8460-2401; van Helmond, Niels/0000-0003-0024-7217			Long-distance oak supply in mid-2nd century AD revealed: the case of a Roman harbour (Voorburg-Arentsburg) in the Netherlands								JOURNAL OF ARCHAEOLOGICAL SCIENCE				41				642	654				10.1016/j.jas.2013.09.009							Article	JAN 2014	2014										21	1	0	0	10	0	22			0305-4403	1095-9238											2014-02-19	WOS:000330197700053		
J	Feng, G.; Mi, X. C.; Bocher, P. K.; Mao, L. F.; Sandel, B.; Cao, M.; Ye, W. H.; Hao, Z. Q.; Gong, H. D.; Zhang, Y. T.; Zhao, X. H.; Jin, G. Z.; Ma, K. P.; Svenning, J. -C.				Jin, Guangze/F-5271-2017; Svenning, Jens-Christian/C-8977-2012; Feng, Gang/J-7150-2015; Jin, Guangze/M-7312-2019	Jin, Guangze/0000-0002-9852-0965; Svenning, Jens-Christian/0000-0002-3415-0862; Jin, Guangze/0000-0002-9852-0965; feng, gang/0000-0002-4192-2058			Relative roles of local disturbance, current climate and paleoclimate in determining phylogenetic and functional diversity in Chinese forests								BIOGEOSCIENCES				11	5			1361	1370				10.5194/bg-11-1361-2014							Article	2014	2014										23	5	0	0	20	0	25			1726-4170	1726-4189											2014-01-01	WOS:000334100700004		
J	Greaves, Russell D.; Kramer, Karen L.				Kramer, Karen L/AAM-3022-2020				Hunter-gatherer use of wild plants and domesticates: archaeological implications for mixed economies before agricultural intensification								JOURNAL OF ARCHAEOLOGICAL SCIENCE				41				263	271				10.1016/j.jas.2013.08.014							Article	JAN 2014	2014										32	0	1	0	16	0	33			0305-4403	1095-9238											2014-02-19	WOS:000330197700021		
J	Hely, C.; Lezine, A. -M.		APD Contributors		Mercuri, Anna Maria/G-2085-2011; Lézine, Anne-Marie/A-5618-2013; Salzmann, Ulrich/H-9929-2017	Mercuri, Anna Maria/0000-0001-6138-4165; Salzmann, Ulrich/0000-0001-5598-5327; Hely, christelle/0000-0002-7549-3239; LEZINE, Anne-Marie/0000-0002-3555-5124			Holocene changes in African vegetation: tradeoff between climate and water availability								CLIMATE OF THE PAST				10	2			681	686				10.5194/cp-10-681-2014							Article	2014	2014										94	1	0	0	27	0	94			1814-9324	1814-9332											2014-05-28	WOS:000335374600017		
J	Mellick, Rohan; Wilson, Peter D.; Rossetto, Maurizio				Mellick, Rohan/H-4555-2014	Wilson, Peter/0000-0001-7375-0791			Demographic history and niche conservatism of tropical rainforest trees separated along an altitudinal gradient of a biogeographic barrier								AUSTRALIAN JOURNAL OF BOTANY				62	5			438	450				10.1071/BT14103							Article	2014	2014										9	0	0	0	8	0	9			0067-1924	1444-9862											2015-01-14	WOS:000346366300008		
J	Milzer, G.; Giraudeau, J.; Schmidt, S.; Eynaud, F.; Faust, J.				Schmidt, Sabine/G-1193-2013; Giraudeau, Jacques/AAF-5764-2019	Schmidt, Sabine/0000-0002-5985-9747; Faust, Johan C./0000-0001-8177-7097; Giraudeau, Jacques/0000-0002-5069-4667; Eynaud, Frederique/0000-0003-1283-7425			Qualitative and quantitative reconstructions of surface water characteristics and recent hydrographical changes in the Trondheimsfjord, central Norway								CLIMATE OF THE PAST				10	1			305	323				10.5194/cp-10-305-2014							Article	2014	2014										6	0	0	0	3	0	6			1814-9324	1814-9332											2014-05-13	WOS:000333837600021		
J	Reynolds, L. V.; Cooper, D. J.; Hobbs, N. T.				Hobbs, Tom/C-5263-2016	Reynolds, Lindsay V/0000-0001-9973-9312			DRIVERS OF RIPARIAN TREE INVASION ON A DESERT STREAM								RIVER RESEARCH AND APPLICATIONS				30	1			60	70				10.1002/rra.2619							Article	JAN 2014	2014										4	0	0	0	3	1	5			1535-1459	1535-1467											2014-01-01	WOS:000334409100006		
J	Tomczyk, Jacek; Komarnitki, Julian; Zalewska, Marta; Wisniewska, Ewa; Szopinski, Kazimierz; Olczyk-Kowalczyk, Dorota				Zalewska, Marta/HKW-8117-2023	Zalewska, Marta/0000-0002-8163-961X; Tomczyk, Jacek/0000-0002-0605-665X; Komarnitki, Iulian/0000-0003-2217-4696; Szopinski, Kazimierz/0000-0002-8155-1255			The Prevalence of Pulp Stones in Historical Populations From the Middle Euphrates Valley (Syria)								AMERICAN JOURNAL OF PHYSICAL ANTHROPOLOGY				153	1			103	115				10.1002/ajpa.22414							Article	JAN 2014	2014										12	3	0	0	6	0	16			0002-9483	1096-8644											2014-01-01	WOS:000327898900011	24318946	
J	Bull, James K.; Sands, Chester J.; Garrick, Ryan C.; Gardner, Michael G.; Tait, Noel N.; Briscoe, David A.; Rowell, David M.; Sunnucks, Paul				Rowell, David M/C-9751-2009; Gardner, Michael G/A-8280-2011	Rowell, David M/0000-0002-2077-9774; Gardner, Michael G/0000-0002-8629-354X; Garrick, Ryan/0000-0002-4057-7061; Bull, James/0000-0002-0274-4359; Sunnucks, Paul/0000-0002-8139-7059; Sands, Chester/0000-0003-1028-0328			Environmental Complexity and Biodiversity: The Multi-Layered Evolutionary History of a Log-Dwelling Velvet Worm in Montane Temperate Australia								PLOS ONE				8	12					e84559			10.1371/journal.pone.0084559							Article	DEC 17 2013	2013										13	0	0	0	13	0	13			1932-6203												2013-12-17	WOS:000328737700100	24358365	
J	von Holstein, I. C. C.; Hamilton, J.; Craig, O. E.; Newton, J.; Collins, M. J.				Collins, Matthew James/O-1095-2019; Newton, Jason/A-9536-2009; Collins, Matthew J/A-7534-2008	Collins, Matthew James/0000-0003-4226-5501; Newton, Jason/0000-0001-7594-3693; Collins, Matthew J/0000-0003-4226-5501			Comparison of isotopic variability in proteinaceous tissues of a domesticated herbivore: a baseline for zooarchaeological investigation								RAPID COMMUNICATIONS IN MASS SPECTROMETRY				27	23			2601	2615				10.1002/rcm.6725							Article	DEC 15 2013	2013										14	0	0	0	6	0	14			0951-4198	1097-0231											2013-12-15	WOS:000326309500004	24591021	
J	Allen, Melinda S.; Morrison, Alex E.				Allen, Melinda S/AAB-7224-2021	Allen, Melinda S/0000-0001-5041-5106			Modelling site formation dynamics: geoarchaeological, chronometric and statistical approaches to a stratified rockshelter sequence, Polynesia								JOURNAL OF ARCHAEOLOGICAL SCIENCE				40	12			4560	4575				10.1016/j.jas.2013.06.008							Article	DEC 2013	2013										24	0	1	0	6	0	24			0305-4403	1095-9238											2014-01-15	WOS:000328015000040		
J	Bernhardt, Christopher E.; Brandt, Laura A.; Landacre, Bryan; Marot, Marci E.; Willard, Debra A.					Brandt, Laura A./0000-0001-9655-0290; Willard, Debra/0000-0003-4878-0942			Reconstructing Vegetation Response to AlteredHydrology and its Use for Restoration, Arthur R. Marshall Loxahatchee National Wildlife Refuge, Florida								WETLANDS				33	6			1139	1149				10.1007/s13157-013-0469-y							Article	DEC 2013	2013										4	0	0	0	3	0	4			0277-5212	1943-6246											2013-12-01	WOS:000327386800014		
J	Borel, Antony; Gaillard, Claire; Moncel, Marie-Helene; Sala, Robert; Pouydebat, Emmanuelle; Simanjuntak, Truman; Semah, Francois				Borel, Antony/E-7919-2012; Sala Ramos, Robert/L-5674-2014; Borel, Antony/GQA-8852-2022	Borel, Antony/0000-0002-6014-1863; Sala Ramos, Robert/0000-0002-7168-824X; Borel, Antony/0000-0002-6014-1863			How to interpret informal flakes assemblages? Integrating morphological description, usewear and morphometric analysis gave better understanding of the behaviors of anatomically modern human from Song Terus (Indonesia)								JOURNAL OF ANTHROPOLOGICAL ARCHAEOLOGY				32	4			630	646				10.1016/j.jaa.2013.03.002							Article	DEC 2013	2013										31	0	0	0	2	0	31			0278-4165	1090-2686											2014-01-08	WOS:000328233900018		
J	Cavin, Liam; Mountford, Edward P.; Peterken, George F.; Jump, Alistair S.				Jump, Alistair S/B-5746-2012	Jump, Alistair/0000-0002-2167-6451			Extreme drought alters competitive dominance within and between tree species in a mixed forest stand								FUNCTIONAL ECOLOGY				27	6			1424	1435				10.1111/1365-2435.12126							Article	DEC 2013	2013										139	2	0	0	112	2	142			0269-8463	1365-2435											2013-12-01	WOS:000330133800016		
J	Escudero, Marcial; Hipp, Andrew				Lirio, Antonio Marcial Escudero/H-2099-2015	Lirio, Antonio Marcial Escudero/0000-0002-2541-5427			SHIFTS IN DIVERSIFICATION RATES AND CLADE AGES EXPLAIN SPECIES RICHNESS IN HIGHER-LEVEL SEDGE TAXA (CYPERACEAE)								AMERICAN JOURNAL OF BOTANY				100	12			2403	2411				10.3732/ajb.1300162							Article	DEC 2013	2013										36	4	0	0	36	1	36			0002-9122	1537-2197											2013-12-01	WOS:000328255400010	24249788	
J	Julio Camarero, J.; Manzanedo, Ruben D.; Sanchez-Salguero, Raul; Navarro-Cerrillo, Rafael M.				Sánchez-Salguero, Raúl/J-7886-2013; Camarero, J. Julio/A-8602-2013	Sánchez-Salguero, Raúl/0000-0002-6545-5810; Camarero, J. Julio/0000-0003-2436-2922; Delgado Manzanedo, Ruben/0000-0001-6592-7235			Growth response to climate and drought change along an aridity gradient in the southernmost Pinus nigra relict forests								ANNALS OF FOREST SCIENCE				70	8			769	780				10.1007/s13595-013-0321-9							Article	DEC 2013	2013										69	0	0	0	55	0	70			1286-4560	1297-966X											2013-12-01	WOS:000326598000002		
J	Lockyear, Kris					Lockyear, Kris/0000-0003-2508-168X			Applying bootstrapped Correspondence Analysis to archaeological data								JOURNAL OF ARCHAEOLOGICAL SCIENCE				40	12			4744	4753				10.1016/j.jas.2012.08.035							Article	DEC 2013	2013										7	0	0	0	0	0	7			0305-4403	1095-9238											2014-01-15	WOS:000328015000055		
J	Manning, Katie; Downey, Sean S.; Colledge, Sue; Conolly, James; Stopp, Barbara; Dobney, Keith; Shennan, Stephen					Dobney, Keith/0000-0001-9036-4681; Colledge, Susan/0000-0002-1112-0978			The origins and spread of stock-keeping: the role of cultural and environmental influences on early Neolithic animal exploitation in Europe								ANTIQUITY				87	338			1046	1059				10.1017/S0003598X00049851							Article	DEC 2013	2013										33	3	0	0	14	0	37			0003-598X	1745-1744											2014-03-15	WOS:000330820000007		
